,E_price,Text,Psol,Pelec,Ppeop,Pven,Pint
2020-10-13 03:00:00,0.1833,282.55,0.0,1248,960,-2150.4,57.5999999999999
2020-10-13 04:00:00,0.1833,281.65,0.0,1248,960,-2323.2,-115.2
2020-10-13 05:00:00,0.1833,280.85,0.0,1248,960,-2505.6,-297.6
2020-10-13 06:00:00,0.3666,279.95,0.0,1728,960,-2649.6,38.4000000000001
2020-10-13 07:00:00,0.3666,281.55,887.4,2208,960,-2822.4,345.6
2020-10-13 08:00:00,0.3666,284.35,2218.5,1248,960,-2476.8,-268.8
2020-10-13 09:00:00,0.3666,287.15,17393.1,480,960,-1872.0,-432.0
2020-10-13 10:00:00,0.3666,288.95,16395.1,480,960,-1276.8,163.2
2020-10-13 11:00:00,0.3666,291.05,25569.1,1440,960,-912.0,1488.0
2020-10-13 12:00:00,0.3666,292.35,24704.7,2400,960,-499.2,2860.8
2020-10-13 13:00:00,0.3666,293.15,23743.5,1440,960,-259.2,2140.8
2020-10-13 14:00:00,0.3666,293.35,21188.5,480,960,-134.4,1305.6
2020-10-13 15:00:00,0.3666,292.85,16989.1,480,960,-124.8,1315.2
2020-10-13 16:00:00,0.3666,291.65,13310.3,1440,960,-259.2,2140.8
2020-10-13 17:00:00,0.3666,289.75,468.3,2784,960,-537.6,3206.4
2020-10-13 18:00:00,0.3666,288.95,0.0,2112,960,-960.0,2112.0
2020-10-13 19:00:00,0.3666,288.05,0.0,1728,960,-1123.2,1564.8
2020-10-13 20:00:00,0.3666,287.25,0.0,960,960,-1305.6,614.4
2020-10-13 21:00:00,0.3666,286.35,0.0,1248,960,-1468.8,739.2
2020-10-13 22:00:00,0.1833,285.55,0.0,1248,960,-1641.6,566.4
2020-10-13 23:00:00,0.1833,284.65,0.0,1248,960,-1804.8,403.2
2020-10-14 00:00:00,0.1833,283.85,0.0,1248,960,-1977.6,230.4
2020-10-14 01:00:00,0.1833,283.15,0.0,1248,960,-2131.2,76.7999999999997
2020-10-14 02:00:00,0.1833,282.35,0.0,1248,960,-2265.6,-57.5999999999999
2020-10-14 03:00:00,0.1833,281.55,0.0,1248,960,-2419.2,-211.2
2020-10-14 04:00:00,0.1833,280.75,0.0,1248,960,-2572.8,-364.8
2020-10-14 05:00:00,0.1833,280.05,0.0,1248,960,-2726.4,-518.4
2020-10-14 06:00:00,0.3666,279.25,0.0,1728,960,-2860.8,-172.8
2020-10-14 07:00:00,0.3666,280.85,912.0,2208,960,-3004.8,163.2
2020-10-14 08:00:00,0.3666,283.75,2021.3,1248,960,-2649.6,-441.6
2020-10-14 09:00:00,0.3666,286.55,18594.1,480,960,-2035.2,-595.2
2020-10-14 10:00:00,0.3666,288.35,17565.5,480,960,-1430.4,9.59999999999991
2020-10-14 11:00:00,0.3666,290.45,26662.2,1440,960,-1075.2,1324.8
2020-10-14 12:00:00,0.3666,291.85,27381.4,2400,960,-652.8,2707.2
2020-10-14 13:00:00,0.3666,292.65,26193.7,1440,960,-393.6,2006.4
2020-10-14 14:00:00,0.3666,292.85,21348.7,480,960,-268.8,1171.2
2020-10-14 15:00:00,0.3666,292.25,15826.3,480,960,-268.8,1171.2
2020-10-14 16:00:00,0.3666,290.85,11270.6,1440,960,-422.4,1977.6
2020-10-14 17:00:00,0.3666,289.05,566.9,2784,960,-739.2,3004.8
2020-10-14 18:00:00,0.3666,288.15,0.0,2112,960,-1132.8,1939.2
2020-10-14 19:00:00,0.3666,287.25,0.0,1728,960,-1315.2,1372.8
2020-10-14 20:00:00,0.3666,286.45,0.0,960,960,-1497.6,422.4
2020-10-14 21:00:00,0.3666,285.55,0.0,1248,960,-1660.8,547.2
2020-10-14 22:00:00,0.1833,284.65,0.0,1248,960,-1833.6,374.4
2020-10-14 23:00:00,0.1833,283.75,0.0,1248,960,-2016.0,192.0
2020-10-15 00:00:00,0.1833,282.95,0.0,1248,960,-2188.8,19.2000000000003
2020-10-15 01:00:00,0.1833,282.05,0.0,1248,960,-2342.4,-134.4
2020-10-15 02:00:00,0.1833,281.05,0.0,1248,960,-2524.8,-316.8
2020-10-15 03:00:00,0.1833,280.15,0.0,1248,960,-2716.8,-508.8
2020-10-15 04:00:00,0.1833,279.25,0.0,1248,960,-2889.6,-681.6
2020-10-15 05:00:00,0.1833,278.35,0.0,1248,960,-3062.4,-854.4
2020-10-15 06:00:00,0.3666,277.45,0.0,1728,960,-3225.6,-537.6
2020-10-15 07:00:00,0.3666,279.15,788.8,2208,960,-3398.4,-230.4
2020-10-15 08:00:00,0.3666,281.75,1479.0,1248,960,-3014.4,-806.4
2020-10-15 09:00:00,0.3666,284.05,15364.6,480,960,-2457.6,-1017.6
2020-10-15 10:00:00,0.3666,286.45,23440.7,480,960,-1958.4,-518.4
2020-10-15 11:00:00,0.3666,288.15,22485.7,1440,960,-1468.8,931.2
2020-10-15 12:00:00,0.3666,288.95,18858.8,2400,960,-1132.8,2227.2
2020-10-15 13:00:00,0.3666,289.55,21502.8,1440,960,-998.4,1401.6
2020-10-15 14:00:00,0.3666,289.75,18743.8,480,960,-892.8,547.2
2020-10-15 15:00:00,0.3666,289.15,14212.3,480,960,-883.2,556.8
2020-10-15 16:00:00,0.3666,287.95,11735.8,1440,960,-1027.2,1372.8
2020-10-15 17:00:00,0.3666,286.25,591.6,2784,960,-1296.0,2448.0
2020-10-15 18:00:00,0.3666,285.75,0.0,2112,960,-1660.8,1411.2
2020-10-15 19:00:00,0.3666,285.25,0.0,1728,960,-1766.4,921.6
2020-10-15 20:00:00,0.3666,284.75,0.0,960,960,-1862.4,57.6000000000001
2020-10-15 21:00:00,0.3666,284.35,0.0,1248,960,-1948.8,259.2
2020-10-15 22:00:00,0.1833,283.85,0.0,1248,960,-2025.6,182.4
2020-10-15 23:00:00,0.1833,283.35,0.0,1248,960,-2112.0,96.0
2020-10-16 00:00:00,0.1833,283.15,0.0,1248,960,-2208.0,0.0
2020-10-16 01:00:00,0.1833,282.85,0.0,1248,960,-2236.8,-28.8000000000002
2020-10-16 02:00:00,0.1833,282.65,0.0,1248,960,-2284.8,-76.7999999999997
2020-10-16 03:00:00,0.1833,282.35,0.0,1248,960,-2313.6,-105.6
2020-10-16 04:00:00,0.1833,282.15,0.0,1248,960,-2361.6,-153.6
2020-10-16 05:00:00,0.1833,281.85,0.0,1248,960,-2390.4,-182.4
2020-10-16 06:00:00,0.3666,281.65,0.0,1728,960,-2438.4,249.6
2020-10-16 07:00:00,0.3666,282.65,714.8,2208,960,-2467.2,700.8
2020-10-16 08:00:00,0.3666,283.85,2391.0,1248,960,-2236.8,-28.8000000000002
2020-10-16 09:00:00,0.3666,284.95,4043.1,480,960,-1977.6,-537.6
2020-10-16 10:00:00,0.3666,286.45,8214.9,480,960,-1737.6,-297.6
2020-10-16 11:00:00,0.3666,287.95,12216.6,1440,960,-1411.2,988.8
2020-10-16 12:00:00,0.3666,287.95,4521.0,2400,960,-1104.0,2256.0
2020-10-16 13:00:00,0.3666,287.15,2267.8,1440,960,-1113.6,1286.4
2020-10-16 14:00:00,0.3666,287.65,7155.1,480,960,-1286.4,153.6
2020-10-16 15:00:00,0.3666,287.25,2834.7,480,960,-1180.8,259.2
2020-10-16 16:00:00,0.3666,286.85,3680.0,1440,960,-1267.2,1132.8
2020-10-16 17:00:00,0.3666,286.05,345.1,2784,960,-1344.0,2400.0
2020-10-16 18:00:00,0.3666,285.65,0.0,2112,960,-1507.2,1564.8
2020-10-16 19:00:00,0.3666,285.35,0.0,1728,960,-1584.0,1104.0
2020-10-16 20:00:00,0.3666,284.95,0.0,960,960,-1641.6,278.4
2020-10-16 21:00:00,0.3666,284.65,0.0,1248,960,-1718.4,489.6
2020-10-16 22:00:00,0.1833,284.35,0.0,1248,960,-1785.6,422.4
2020-10-16 23:00:00,0.1833,283.95,0.0,1248,960,-1852.8,355.2
2020-10-17 00:00:00,0.1833,283.65,0.0,1248,960,-1929.6,278.4
2020-10-17 01:00:00,0.1833,283.25,0.0,1248,960,-1996.8,211.2
2020-10-17 02:00:00,0.1833,282.95,0.0,1248,960,-2083.2,124.8
2020-10-17 03:00:00,0.1833,282.65,0.0,1248,960,-2140.8,67.1999999999998
2020-10-17 04:00:00,0.1833,282.35,0.0,1248,960,-2208.0,0.0
2020-10-17 05:00:00,0.1833,281.95,0.0,1248,960,-2265.6,-57.5999999999999
2020-10-17 06:00:00,0.1833,281.65,0.0,1728,960,-2352.0,336.0
2020-10-17 07:00:00,0.1833,282.75,714.8,2208,960,-2419.2,748.8
2020-10-17 08:00:00,0.1833,283.65,2095.2,1248,960,-2188.8,19.2000000000003
2020-10-17 09:00:00,0.1833,284.25,2514.3,480,960,-1996.8,-556.8
2020-10-17 10:00:00,0.1833,284.95,4083.3,480,960,-1872.0,-432.0
2020-10-17 11:00:00,0.1833,286.75,11840.7,1440,960,-1718.4,681.6
2020-10-17 12:00:00,0.1833,287.45,7241.8,2400,960,-1344.0,2016.0
2020-10-17 13:00:00,0.1833,288.25,10690.1,1440,960,-1209.6,1190.4
2020-10-17 14:00:00,0.1833,287.85,3056.5,480,960,-1046.4,393.6
2020-10-17 15:00:00,0.1833,287.45,2976.6,480,960,-1142.4,297.6
2020-10-17 16:00:00,0.1833,286.85,1602.2,1440,960,-1219.2,1180.8
2020-10-17 17:00:00,0.1833,286.15,172.5,2784,960,-1344.0,2400.0
2020-10-17 18:00:00,0.1833,285.55,0.0,2112,960,-1488.0,1584.0
2020-10-17 19:00:00,0.1833,284.95,0.0,1728,960,-1603.2,1084.8
2020-10-17 20:00:00,0.1833,284.25,0.0,960,960,-1718.4,201.6
2020-10-17 21:00:00,0.1833,283.65,0.0,1248,960,-1872.0,336.0
2020-10-17 22:00:00,0.1833,283.05,0.0,1248,960,-1996.8,211.2
2020-10-17 23:00:00,0.1833,282.45,0.0,1248,960,-2121.6,86.4000000000001
2020-10-18 00:00:00,0.1833,281.65,0.0,1248,960,-2246.4,-38.3999999999996
2020-10-18 01:00:00,0.1833,280.85,0.0,1248,960,-2419.2,-211.2
2020-10-18 02:00:00,0.1833,279.95,0.0,1248,960,-2582.4,-374.4
2020-10-18 03:00:00,0.1833,279.15,0.0,1248,960,-2774.4,-566.4
2020-10-18 04:00:00,0.1833,278.35,0.0,1248,960,-2937.6,-729.6
2020-10-18 05:00:00,0.1833,277.45,0.0,1248,960,-3110.4,-902.4
2020-10-18 06:00:00,0.3666,276.65,0.0,1728,960,-3302.4,-614.4
2020-10-18 07:00:00,0.3666,278.05,690.2,2208,960,-3465.6,-297.6
2020-10-18 08:00:00,0.3666,280.65,1306.4,1248,960,-3168.0,-960.0
2020-10-18 09:00:00,0.3666,283.25,18911.8,480,960,-2630.4,-1190.4
2020-10-18 10:00:00,0.3666,285.55,25202.2,480,960,-2083.2,-643.2
2020-10-18 11:00:00,0.3666,287.55,28631.4,1440,960,-1612.8,787.2
2020-10-18 12:00:00,0.3666,288.85,28722.5,2400,960,-1219.2,2140.8
2020-10-18 13:00:00,0.3666,289.45,22918.2,1440,960,-988.8,1411.2
2020-10-18 14:00:00,0.3666,289.45,20190.9,480,960,-902.4,537.6
2020-10-18 15:00:00,0.3666,288.85,16244.7,480,960,-931.2,508.8
2020-10-18 16:00:00,0.3666,287.35,7081.3,1440,960,-1084.8,1315.2
2020-10-18 17:00:00,0.3666,285.55,468.3,2784,960,-1411.2,2332.8
2020-10-18 18:00:00,0.3666,285.15,0.0,2112,960,-1795.2,1276.8
2020-10-18 19:00:00,0.3666,284.85,0.0,1728,960,-1872.0,816.0
2020-10-18 20:00:00,0.3666,284.45,0.0,960,960,-1920.0,0.0
2020-10-18 21:00:00,0.3666,284.15,0.0,1248,960,-1996.8,211.2
2020-10-18 22:00:00,0.1833,283.75,0.0,1248,960,-2044.8,163.2
2020-10-18 23:00:00,0.1833,283.35,0.0,1248,960,-2112.0,96.0
2020-10-19 00:00:00,0.1833,283.25,0.0,1248,960,-2188.8,19.2000000000003
2020-10-19 01:00:00,0.1833,283.05,0.0,1248,960,-2188.8,19.2000000000003
2020-10-19 02:00:00,0.1833,282.95,0.0,1248,960,-2217.6,-9.59999999999991
2020-10-19 03:00:00,0.1833,282.75,0.0,1248,960,-2227.2,-19.1999999999998
2020-10-19 04:00:00,0.1833,282.65,0.0,1248,960,-2256.0,-48.0
2020-10-19 05:00:00,0.1833,282.55,0.0,1248,960,-2265.6,-57.5999999999999
2020-10-19 06:00:00,0.3666,282.35,0.0,1728,960,-2265.6,422.4
2020-10-19 07:00:00,0.3666,283.45,665.5,2208,960,-2294.4,873.6
2020-10-19 08:00:00,0.3666,284.55,2243.1,1248,960,-2054.4,153.6
2020-10-19 09:00:00,0.3666,286.25,7665.8,480,960,-1814.4,-374.4
2020-10-19 10:00:00,0.3666,287.35,7718.9,480,960,-1449.6,-9.59999999999991
2020-10-19 11:00:00,0.3666,288.95,13809.0,1440,960,-1219.2,1180.8
2020-10-19 12:00:00,0.3666,289.25,6924.6,2400,960,-883.2,2476.8
2020-10-19 13:00:00,0.3666,289.75,9858.9,1440,960,-844.8,1555.2
2020-10-19 14:00:00,0.3666,289.55,5487.7,480,960,-739.2,700.8
2020-10-19 15:00:00,0.3666,288.95,2736.1,480,960,-796.8,643.2
2020-10-19 16:00:00,0.3666,287.95,640.9,1440,960,-921.6,1478.4
2020-10-19 17:00:00,0.3666,287.05,271.1,2784,960,-1132.8,2611.2
2020-10-19 18:00:00,0.3666,286.85,0.0,2112,960,-1315.2,1756.8
2020-10-19 19:00:00,0.3666,286.65,0.0,1728,960,-1353.6,1334.4
2020-10-19 20:00:00,0.3666,286.45,0.0,960,960,-1392.0,528.0
2020-10-19 21:00:00,0.3666,286.25,0.0,1248,960,-1420.8,787.2
2020-10-19 22:00:00,0.1833,286.05,0.0,1248,960,-1459.2,748.8
2020-10-19 23:00:00,0.1833,285.85,0.0,1248,960,-1488.0,720.0
2020-10-20 00:00:00,0.1833,285.55,0.0,1248,960,-1536.0,672.0
2020-10-20 01:00:00,0.1833,285.25,0.0,1248,960,-1593.6,614.4
2020-10-20 02:00:00,0.1833,284.95,0.0,1248,960,-1660.8,547.2
2020-10-20 03:00:00,0.1833,284.65,0.0,1248,960,-1718.4,489.6
2020-10-20 04:00:00,0.1833,284.45,0.0,1248,960,-1785.6,422.4
2020-10-20 05:00:00,0.1833,284.15,0.0,1248,960,-1824.0,384.0
2020-10-20 06:00:00,0.3666,283.85,0.0,1728,960,-1891.2,796.8
2020-10-20 07:00:00,0.3666,283.85,24.6,2208,960,-1958.4,1209.6
2020-10-20 08:00:00,0.3666,284.55,1010.6,1248,960,-1958.4,249.6
2020-10-20 09:00:00,0.3666,285.15,1848.7,480,960,-1804.8,-364.8
2020-10-20 10:00:00,0.3666,285.95,3426.3,480,960,-1680.0,-240.0
2020-10-20 11:00:00,0.3666,286.65,4223.4,1440,960,-1516.8,883.2
2020-10-20 12:00:00,0.3666,286.35,1306.4,2400,960,-1363.2,1996.8
2020-10-20 13:00:00,0.3666,286.65,2810.0,1440,960,-1430.4,969.6
2020-10-20 14:00:00,0.3666,286.65,1898.0,480,960,-1363.2,76.8000000000002
2020-10-20 15:00:00,0.3666,286.25,616.2,480,960,-1363.2,76.8000000000002
2020-10-20 16:00:00,0.3666,286.05,961.3,1440,960,-1449.6,950.4
2020-10-20 17:00:00,0.3666,285.75,98.6,2784,960,-1488.0,2256.0
2020-10-20 18:00:00,0.3666,285.45,0.0,2112,960,-1555.2,1516.8
2020-10-20 19:00:00,0.3666,285.15,0.0,1728,960,-1622.4,1065.6
2020-10-20 20:00:00,0.3666,284.85,0.0,960,960,-1680.0,240.0
2020-10-20 21:00:00,0.3666,284.55,0.0,1248,960,-1747.2,460.8
2020-10-20 22:00:00,0.1833,284.25,0.0,1248,960,-1804.8,403.2
2020-10-20 23:00:00,0.1833,283.95,0.0,1248,960,-1872.0,336.0
2020-10-21 00:00:00,0.1833,283.65,0.0,1248,960,-1929.6,278.4
2020-10-21 01:00:00,0.1833,283.25,0.0,1248,960,-1996.8,211.2
2020-10-21 02:00:00,0.1833,282.95,0.0,1248,960,-2083.2,124.8
2020-10-21 03:00:00,0.1833,282.55,0.0,1248,960,-2140.8,67.1999999999998
2020-10-21 04:00:00,0.1833,282.25,0.0,1248,960,-2227.2,-19.1999999999998
2020-10-21 05:00:00,0.1833,281.85,0.0,1248,960,-2294.4,-86.4000000000001
2020-10-21 06:00:00,0.3666,281.55,0.0,1728,960,-2371.2,316.8
2020-10-21 07:00:00,0.3666,281.75,197.2,2208,960,-2438.4,729.6
2020-10-21 08:00:00,0.3666,282.45,1232.5,1248,960,-2400.0,-192.0
2020-10-21 09:00:00,0.3666,283.15,2465.0,480,960,-2246.4,-806.4
2020-10-21 10:00:00,0.3666,283.85,3697.4,480,960,-2102.4,-662.4
2020-10-21 11:00:00,0.3666,284.55,4759.6,1440,960,-1958.4,441.6
2020-10-21 12:00:00,0.3666,284.75,3179.8,2400,960,-1804.8,1555.2
2020-10-21 13:00:00,0.3666,284.85,2884.0,1440,960,-1766.4,633.6
2020-10-21 14:00:00,0.3666,284.55,1577.6,480,960,-1747.2,-307.2
2020-10-21 15:00:00,0.3666,284.15,690.2,480,960,-1804.8,-364.8
2020-10-21 16:00:00,0.3666,283.75,369.7,1440,960,-1891.2,508.8
2020-10-21 17:00:00,0.3666,283.35,0.0,2784,960,-1977.6,1766.4
2020-10-21 18:00:00,0.3666,283.05,0.0,2112,960,-2054.4,1017.6
2020-10-21 19:00:00,0.3666,282.85,0.0,1728,960,-2121.6,566.4
2020-10-21 20:00:00,0.3666,282.55,0.0,960,960,-2160.0,-240.0
2020-10-21 21:00:00,0.3666,282.35,0.0,1248,960,-2227.2,-19.1999999999998
2020-10-21 22:00:00,0.1833,282.05,0.0,1248,960,-2265.6,-57.5999999999999
2020-10-21 23:00:00,0.1833,281.75,0.0,1248,960,-2332.8,-124.8
2020-10-22 00:00:00,0.1833,281.45,0.0,1248,960,-2400.0,-192.0
2020-10-22 01:00:00,0.1833,281.25,0.0,1248,960,-2457.6,-249.6
2020-10-22 02:00:00,0.1833,280.95,0.0,1248,960,-2496.0,-288.0
2020-10-22 03:00:00,0.1833,280.65,0.0,1248,960,-2563.2,-355.2
2020-10-22 04:00:00,0.1833,280.45,0.0,1248,960,-2630.4,-422.4
2020-10-22 05:00:00,0.1833,280.15,0.0,1248,960,-2668.8,-460.8
2020-10-22 06:00:00,0.3666,279.85,0.0,1728,960,-2736.0,-48.0
2020-10-22 07:00:00,0.3666,280.35,345.1,2208,960,-2793.6,374.4
2020-10-22 08:00:00,0.3666,281.05,1454.3,1248,960,-2688.0,-480.0
2020-10-22 09:00:00,0.3666,282.65,6651.8,480,960,-2544.0,-1104.0
2020-10-22 10:00:00,0.3666,284.15,8951.1,480,960,-2208.0,-768.0
2020-10-22 11:00:00,0.3666,285.35,10910.3,1440,960,-1891.2,508.8
2020-10-22 12:00:00,0.3666,285.45,4695.1,2400,960,-1641.6,1718.4
2020-10-22 13:00:00,0.3666,285.95,9344.1,1440,960,-1622.4,777.6
2020-10-22 14:00:00,0.3666,285.55,3229.1,480,960,-1516.8,-76.8000000000002
2020-10-22 15:00:00,0.3666,284.75,764.1,480,960,-1612.8,-172.8
2020-10-22 16:00:00,0.3666,284.05,813.4,1440,960,-1766.4,633.6
2020-10-22 17:00:00,0.3666,283.35,0.0,2784,960,-1910.4,1833.6
2020-10-22 18:00:00,0.3666,283.15,0.0,2112,960,-2054.4,1017.6
2020-10-22 19:00:00,0.3666,282.95,0.0,1728,960,-2102.4,585.6
2020-10-22 20:00:00,0.3666,282.75,0.0,960,960,-2140.8,-220.8
2020-10-22 21:00:00,0.3666,282.55,0.0,1248,960,-2188.8,19.2000000000003
2020-10-22 22:00:00,0.1833,282.35,0.0,1248,960,-2227.2,-19.1999999999998
2020-10-22 23:00:00,0.1833,282.15,0.0,1248,960,-2265.6,-57.5999999999999
2020-10-23 00:00:00,0.1833,281.85,0.0,1248,960,-2313.6,-105.6
2020-10-23 01:00:00,0.1833,281.45,0.0,1248,960,-2371.2,-163.2
2020-10-23 02:00:00,0.1833,281.15,0.0,1248,960,-2457.6,-249.6
2020-10-23 03:00:00,0.1833,280.85,0.0,1248,960,-2524.8,-316.8
2020-10-23 04:00:00,0.1833,280.55,0.0,1248,960,-2582.4,-374.4
2020-10-23 05:00:00,0.1833,280.15,0.0,1248,960,-2649.6,-441.6
2020-10-23 06:00:00,0.3666,279.85,0.0,1728,960,-2736.0,-48.0
2020-10-23 07:00:00,0.3666,280.65,517.6,2208,960,-2793.6,374.4
2020-10-23 08:00:00,0.3666,281.25,1479.0,1248,960,-2630.4,-422.4
2020-10-23 09:00:00,0.3666,282.45,3385.4,480,960,-2496.0,-1056.0
2020-10-23 10:00:00,0.3666,284.15,8564.3,480,960,-2246.4,-806.4
2020-10-23 11:00:00,0.3666,284.45,4260.6,1440,960,-1891.2,508.8
2020-10-23 12:00:00,0.3666,284.65,4101.7,2400,960,-1824.0,1536.0
2020-10-23 13:00:00,0.3666,285.15,5753.4,1440,960,-1785.6,614.4
2020-10-23 14:00:00,0.3666,285.35,5903.1,480,960,-1680.0,-240.0
2020-10-23 15:00:00,0.3666,285.65,11442.6,480,960,-1641.6,-201.6
2020-10-23 16:00:00,0.3666,285.25,7219.5,1440,960,-1574.4,825.6
2020-10-23 17:00:00,0.3666,284.75,0.0,2784,960,-1670.4,2073.6
2020-10-23 18:00:00,0.3666,284.35,0.0,2112,960,-1776.0,1296.0
2020-10-23 19:00:00,0.3666,283.85,0.0,1728,960,-1852.8,835.2
2020-10-23 20:00:00,0.3666,283.45,0.0,960,960,-1958.4,-38.4000000000001
2020-10-23 21:00:00,0.3666,282.95,0.0,1248,960,-2035.2,172.8
2020-10-23 22:00:00,0.1833,282.55,0.0,1248,960,-2140.8,67.1999999999998
2020-10-23 23:00:00,0.1833,282.05,0.0,1248,960,-2227.2,-19.1999999999998
2020-10-24 00:00:00,0.1833,281.65,0.0,1248,960,-2332.8,-124.8
2020-10-24 01:00:00,0.1833,281.25,0.0,1248,960,-2419.2,-211.2
2020-10-24 02:00:00,0.1833,280.95,0.0,1248,960,-2496.0,-288.0
2020-10-24 03:00:00,0.1833,280.55,0.0,1248,960,-2563.2,-355.2
2020-10-24 04:00:00,0.1833,280.15,0.0,1248,960,-2649.6,-441.6
2020-10-24 05:00:00,0.1833,279.75,0.0,1248,960,-2736.0,-528.0
2020-10-24 06:00:00,0.1833,279.45,0.0,1728,960,-2812.8,-124.8
2020-10-24 07:00:00,0.1833,279.95,394.4,2208,960,-2880.0,288.0
2020-10-24 08:00:00,0.1833,280.75,1454.3,1248,960,-2774.4,-566.4
2020-10-24 09:00:00,0.1833,281.25,1873.4,480,960,-2601.6,-1161.6
2020-10-24 10:00:00,0.1833,281.05,517.6,480,960,-2496.0,-1056.0
2020-10-24 11:00:00,0.1833,281.65,3253.7,1440,960,-2544.0,-144.0
2020-10-24 12:00:00,0.1833,282.75,6506.7,2400,960,-2419.2,940.8
2020-10-24 13:00:00,0.1833,283.95,12255.9,1440,960,-2188.8,211.2
2020-10-24 14:00:00,0.1833,284.55,8800.1,480,960,-1929.6,-489.6
2020-10-24 15:00:00,0.1833,284.25,2243.1,480,960,-1814.4,-374.4
2020-10-24 16:00:00,0.1833,283.85,1979.5,1440,960,-1881.6,518.4
2020-10-24 17:00:00,0.1833,283.35,0.0,2784,960,-1958.4,1785.6
2020-10-24 18:00:00,0.1833,282.75,0.0,2112,960,-2054.4,1017.6
2020-10-24 19:00:00,0.1833,282.25,0.0,1728,960,-2188.8,499.2
2020-10-24 20:00:00,0.1833,281.65,0.0,960,960,-2294.4,-374.4
2020-10-24 21:00:00,0.1833,281.05,0.0,1248,960,-2419.2,-211.2
2020-10-24 22:00:00,0.1833,280.55,0.0,1248,960,-2544.0,-336.0
2020-10-24 23:00:00,0.1833,279.95,0.0,1248,960,-2649.6,-441.6
2020-10-25 00:00:00,0.1833,279.15,0.0,1248,960,-2774.4,-566.4
2020-10-25 01:00:00,0.1833,278.35,0.0,1248,960,-2937.6,-729.6
2020-10-25 02:00:00,0.1833,277.45,0.0,1248,960,-3110.4,-902.4
2020-10-25 03:00:00,0.1833,276.65,0.0,1248,960,-3302.4,-1094.4
2020-10-25 04:00:00,0.1833,275.85,0.0,1248,960,-3465.6,-1257.6
2020-10-25 05:00:00,0.1833,274.95,0.0,1248,960,-3638.4,-1430.4
2020-10-25 06:00:00,0.3666,274.15,0.0,1728,960,-3820.8,-1132.8
2020-10-25 07:00:00,0.3666,275.35,665.5,2208,960,-3993.6,-825.6
2020-10-25 08:00:00,0.3666,277.35,1331.1,1248,960,-3744.0,-1536.0
2020-10-25 09:00:00,0.3666,279.45,15103.9,480,960,-3321.6,-1881.6
2020-10-25 10:00:00,0.3666,281.45,20769.1,480,960,-2880.0,-1440.0
2020-10-25 11:00:00,0.3666,283.15,22958.6,1440,960,-2457.6,-57.5999999999999
2020-10-25 12:00:00,0.3666,283.75,13582.4,2400,960,-2121.6,1238.4
2020-10-25 13:00:00,0.3666,284.45,20508.0,1440,960,-2016.0,384.0
2020-10-25 14:00:00,0.3666,284.75,18422.8,480,960,-1881.6,-441.6
2020-10-25 15:00:00,0.3666,283.75,6031.0,480,960,-1833.6,-393.6
2020-10-25 16:00:00,0.3666,282.15,517.6,1440,960,-2064.0,336.0
2020-10-25 17:00:00,0.3666,281.75,0.0,2784,960,-2390.4,1353.6
2020-10-25 18:00:00,0.3666,281.45,0.0,2112,960,-2467.2,604.8
2020-10-25 19:00:00,0.3666,281.05,0.0,1728,960,-2515.2,172.8
2020-10-25 20:00:00,0.3666,280.75,0.0,960,960,-2582.4,-662.4
2020-10-25 21:00:00,0.3666,280.45,0.0,1248,960,-2630.4,-422.4
2020-10-25 22:00:00,0.1833,280.05,0.0,1248,960,-2678.4,-470.4
2020-10-25 23:00:00,0.1833,279.75,0.0,1248,960,-2755.2,-547.2
2020-10-26 00:00:00,0.1833,279.45,0.0,1248,960,-2812.8,-604.8
2020-10-26 01:00:00,0.1833,279.15,0.0,1248,960,-2880.0,-672.0
2020-10-26 02:00:00,0.1833,278.85,0.0,1248,960,-2937.6,-729.6
2020-10-26 03:00:00,0.1833,278.65,0.0,1248,960,-3004.8,-796.8
2020-10-26 04:00:00,0.1833,278.35,0.0,1248,960,-3043.2,-835.2
2020-10-26 05:00:00,0.1833,278.05,0.0,1248,960,-3110.4,-902.4
2020-10-26 06:00:00,0.3666,277.75,0.0,1728,960,-3168.0,-480.0
2020-10-26 07:00:00,0.3666,278.15,271.1,2208,960,-3235.2,-67.2000000000003
2020-10-26 08:00:00,0.3666,279.35,1799.4,1248,960,-3148.8,-940.8
2020-10-26 09:00:00,0.3666,280.25,2957.9,480,960,-2899.2,-1459.2
2020-10-26 10:00:00,0.3666,281.15,4025.0,480,960,-2707.2,-1267.2
2020-10-26 11:00:00,0.3666,281.45,3303.0,1440,960,-2524.8,-124.8
2020-10-26 12:00:00,0.3666,282.15,5667.1,2400,960,-2457.6,902.4
2020-10-26 13:00:00,0.3666,282.55,5161.6,1440,960,-2313.6,86.3999999999996
2020-10-26 14:00:00,0.3666,283.25,11666.3,480,960,-2227.2,-787.2
2020-10-26 15:00:00,0.3666,283.25,4898.0,480,960,-2083.2,-643.2
2020-10-26 16:00:00,0.3666,282.95,7235.6,1440,960,-2083.2,316.8
2020-10-26 17:00:00,0.3666,282.55,0.0,2784,960,-2140.8,1603.2
2020-10-26 18:00:00,0.3666,282.05,0.0,2112,960,-2227.2,844.8
2020-10-26 19:00:00,0.3666,281.55,0.0,1728,960,-2332.8,355.2
2020-10-26 20:00:00,0.3666,281.15,0.0,960,960,-2438.4,-518.4
2020-10-26 21:00:00,0.3666,280.65,0.0,1248,960,-2524.8,-316.8
